unix,date,symbol,open,high,low,close,Volume BNB,Volume USDT,tradecount
1.641E+12,2022/1/1 0:00,BNB/USDT,511.55,528.16,511.43,527.34,603346.1,313448234.2,468560
1.64091E+12,2021/12/31 0:00,BNB/USDT,518.4,528,506.01,511.56,898734.52,464024529.6,645189
1.64082E+12,2021/12/30 0:00,BNB/USDT,514.49,527.59,508,518.41,724739.45,376085142.5,544138
1.64074E+12,2021/12/29 0:00,BNB/USDT,534.12,540.55,510.09,514.49,776927.14,409872878.2,625974
1.64065E+12,2021/12/28 0:00,BNB/USDT,563.79,563.98,528.31,534.13,1282144.16,701143879.3,876503
1.64056E+12,2021/12/27 0:00,BNB/USDT,546.5,571.99,543.2,563.79,973552.41,543570069.9,705674
1.64048E+12,2021/12/26 0:00,BNB/USDT,547.5,549,536,546.43,618507.66,336133901,479520
1.64039E+12,2021/12/25 0:00,BNB/USDT,542.21,550.95,539.29,547.5,529846.08,289164731.9,447547
1.6403E+12,2021/12/24 0:00,BNB/USDT,548.94,554.46,537.08,542.2,819032.07,447545463.7,620663
1.64022E+12,2021/12/23 0:00,BNB/USDT,533.75,552.46,524.33,548.92,938808.37,504218564.9,707431
1.64013E+12,2021/12/22 0:00,BNB/USDT,528.51,545.49,527.25,533.74,854668.14,458109670.1,701036
1.64004E+12,2021/12/21 0:00,BNB/USDT,523.96,536.01,517.17,528.46,784766.17,414496678.4,620499
1.63996E+12,2021/12/20 0:00,BNB/USDT,529.72,534.93,506,523.96,892049.82,462766022.2,761003
1.63987E+12,2021/12/19 0:00,BNB/USDT,533.68,544.82,527.42,529.71,687353.33,368001699.4,593670
1.63979E+12,2021/12/18 0:00,BNB/USDT,525.51,537.87,516.58,533.68,748482.54,395589074.8,658349
1.6397E+12,2021/12/17 0:00,BNB/USDT,526.01,536.04,510.81,525.5,1196478.07,628868708.9,884611
1.63961E+12,2021/12/16 0:00,BNB/USDT,541.21,545.34,524.65,526,948522.62,509000515.1,715853
1.63953E+12,2021/12/15 0:00,BNB/USDT,527.83,546.54,501.5,541.18,1551135.35,817012417.9,1125241
1.63944E+12,2021/12/14 0:00,BNB/USDT,520.77,534.9,509.78,527.86,1556236.83,813821402.7,1160122
1.63935E+12,2021/12/13 0:00,BNB/USDT,569.59,571.65,510.55,520.75,1397026.25,751560587.9,995388
1.63927E+12,2021/12/12 0:00,BNB/USDT,564.11,574.41,558.51,569.58,718484.56,406373122.6,684300
1.63918E+12,2021/12/11 0:00,BNB/USDT,551.85,572.51,541.41,564.12,1100350.28,612271733.4,921007
1.63909E+12,2021/12/10 0:00,BNB/USDT,569.27,593.94,550,551.94,1399292.18,801979128.6,1040522
1.63901E+12,2021/12/9 0:00,BNB/USDT,607.05,616.68,567.29,569.26,1407982.36,832234952,1013967
1.63892E+12,2021/12/8 0:00,BNB/USDT,578.34,607.23,566.42,607.05,1363455.72,796766810.6,1047599
1.63884E+12,2021/12/7 0:00,BNB/USDT,586.77,592.59,571.45,578.34,1243614.83,726054542.4,1074086
1.63875E+12,2021/12/6 0:00,BNB/USDT,557.64,592.69,533.22,586.8,2328610.59,1298647783,1633389
1.63866E+12,2021/12/5 0:00,BNB/USDT,568.07,581.63,541.1,557.65,1433343.11,805246947.1,1058889
1.63858E+12,2021/12/4 0:00,BNB/USDT,595.18,596.29,484.18,568.07,3061320.83,1668132596,1763829
1.63849E+12,2021/12/3 0:00,BNB/USDT,620.37,628.29,570.77,595.17,1708149.77,1034168950,1102829
1.6384E+12,2021/12/2 0:00,BNB/USDT,627.45,630.95,605.5,620.37,1365181.55,847433918.5,932294
1.63832E+12,2021/12/1 0:00,BNB/USDT,622.65,650.75,619.23,627.45,1794699.14,1141581459,1085015
1.63823E+12,2021/11/30 0:00,BNB/USDT,624.25,635.4,603.76,622.59,1794704.69,1115552459,1231396
1.63814E+12,2021/11/29 0:00,BNB/USDT,611.45,629.71,602.25,624.25,1384038.91,853791124.4,960332
1.63806E+12,2021/11/28 0:00,BNB/USDT,600.18,612.99,571.8,611.52,1819230.49,1076056017,1189128
1.63797E+12,2021/11/27 0:00,BNB/USDT,587.65,621.16,583.9,600.19,1641391.03,989638267.9,1038649
1.63788E+12,2021/11/26 0:00,BNB/USDT,639.35,658.94,564.49,587.71,3394718.12,2034537738,1780936
1.6378E+12,2021/11/25 0:00,BNB/USDT,590.56,647.49,587.67,639.3,1874586.4,1169302527,1206246
1.63771E+12,2021/11/24 0:00,BNB/USDT,591.59,594.95,577.31,590.56,1336008.74,783531278.6,870099
1.63763E+12,2021/11/23 0:00,BNB/USDT,559.78,605.7,558.16,591.6,1587689.7,927092256.5,1029935
1.63754E+12,2021/11/22 0:00,BNB/USDT,584.25,585.54,554.21,559.79,1335413.88,761127947.2,979963
1.63745E+12,2021/11/21 0:00,BNB/USDT,604.62,605.43,580.27,584.2,931950.31,550152966.1,769254
1.63737E+12,2021/11/20 0:00,BNB/USDT,580.98,604.94,573.3,604.66,1250267.69,734588584.6,857344
1.63728E+12,2021/11/19 0:00,BNB/USDT,532.2,585.72,524.2,580.98,1702090.28,951864949.2,1113908
1.63719E+12,2021/11/18 0:00,BNB/USDT,578.4,588.47,516.36,532.13,2058960.15,1135516860,1261679
1.63711E+12,2021/11/17 0:00,BNB/USDT,588.73,592.87,554,578.41,1792588.04,1027672524,1159818
1.63702E+12,2021/11/16 0:00,BNB/USDT,633.45,634.5,568,588.76,2893976.59,1731510609,1704547
1.63693E+12,2021/11/15 0:00,BNB/USDT,650.28,659.28,630,633.44,1028971.65,663841318.8,765868
1.63685E+12,2021/11/14 0:00,BNB/USDT,648.49,659.98,634,650.2,1150491.68,745587838,862309
1.63676E+12,2021/11/13 0:00,BNB/USDT,626.27,654.5,618.67,648.49,1098843.62,701866200.7,835862
1.63668E+12,2021/11/12 0:00,BNB/USDT,628.17,634.36,602.29,626.27,1311896.73,812453681.9,930854
1.63659E+12,2021/11/11 0:00,BNB/USDT,613.61,635,605.31,628.21,1174451.1,731407891.4,895815
1.6365E+12,2021/11/10 0:00,BNB/USDT,635.21,662.8,570,613.61,2613868.15,1642697291,1580998
1.63642E+12,2021/11/9 0:00,BNB/USDT,653.54,656.93,632.66,635.2,1104634.36,711490969.2,848657
1.63633E+12,2021/11/8 0:00,BNB/USDT,649.56,655.87,632.32,653.56,1716134.79,1104571139,1140697
1.63624E+12,2021/11/7 0:00,BNB/USDT,637.55,669.75,630,649.57,2480815.87,1628394564,1570706
1.63616E+12,2021/11/6 0:00,BNB/USDT,606.43,638,595.22,637.56,2076726.48,1274224431,1357001
1.63607E+12,2021/11/5 0:00,BNB/USDT,558.87,618.32,554.51,606.43,2855138.92,1707542583,1689848
1.63598E+12,2021/11/4 0:00,BNB/USDT,568.48,568.82,543.97,558.86,1128249.32,626348271.3,809651
1.6359E+12,2021/11/3 0:00,BNB/USDT,554.63,570,537.62,568.48,1446943.7,799768280.1,952345
1.63581E+12,2021/11/2 0:00,BNB/USDT,551.11,564.28,537.2,554.59,1246273.32,687216073.8,892337
1.63572E+12,2021/11/1 0:00,BNB/USDT,524.44,551.8,511,551.12,1733053.9,923536484.1,1115886
1.63564E+12,2021/10/31 0:00,BNB/USDT,528.96,535.39,508.07,524.42,1276264.15,666142963.4,896097
1.63555E+12,2021/10/30 0:00,BNB/USDT,530.73,541.61,510.45,528.95,1516125.34,797657532.5,1042129
1.63547E+12,2021/10/29 0:00,BNB/USDT,492.09,534.3,487.32,530.72,2235759.06,1141866446,1320361
1.63538E+12,2021/10/28 0:00,BNB/USDT,448.65,495.05,446.5,492.08,2095795.42,999405759.6,1123237
1.63529E+12,2021/10/27 0:00,BNB/USDT,478.5,486.89,429.9,448.65,2213199.66,1015080174,1144979
1.63521E+12,2021/10/26 0:00,BNB/USDT,485.41,490.7,473.57,478.48,977459.18,473312299.8,655584
1.63512E+12,2021/10/25 0:00,BNB/USDT,476.29,489.03,475.32,485.4,833991.56,403735337.8,598632
1.63503E+12,2021/10/24 0:00,BNB/USDT,486.2,487,468.19,476.29,862521.13,411646222.2,625620
1.63495E+12,2021/10/23 0:00,BNB/USDT,479.77,486.27,473.14,486.17,870750.58,418885462.8,616902
1.63486E+12,2021/10/22 0:00,BNB/USDT,471.31,498.51,471.24,479.79,2057825.78,998464854.4,1132916
1.63477E+12,2021/10/21 0:00,BNB/USDT,500.77,505.46,464.62,471.35,3216610.62,1565062776,1577975
1.63469E+12,2021/10/20 0:00,BNB/USDT,486.99,506.66,480,500.76,1581775.06,783096885.9,911246
1.6346E+12,2021/10/19 0:00,BNB/USDT,484.6,497.5,478.21,487.01,1697627.88,828320571.7,970291
1.63452E+12,2021/10/18 0:00,BNB/USDT,470.74,487.67,465.55,484.64,2036957.1,969124188.6,1097997
1.63443E+12,2021/10/17 0:00,BNB/USDT,465.02,471.23,451.84,470.82,1335988.84,620943063.8,818144
1.63434E+12,2021/10/16 0:00,BNB/USDT,474.18,485,455,465.01,1725462.12,815090711.9,965587
1.63426E+12,2021/10/15 0:00,BNB/USDT,472.04,477.4,451.48,474.19,2472831.89,1152086775,1189131
1.63417E+12,2021/10/14 0:00,BNB/USDT,470.17,482.27,460.11,472.05,2477903.86,1171119424,1193870
1.63408E+12,2021/10/13 0:00,BNB/USDT,444.73,471.77,433,470.18,7057279.47,3214234566,2647639
1.634E+12,2021/10/12 0:00,BNB/USDT,413.36,445,392.14,444.72,4640823.04,1964065617,1712761
1.63391E+12,2021/10/11 0:00,BNB/USDT,404.11,424.46,399.74,413.36,1406226.85,582833751.7,803895
1.63382E+12,2021/10/10 0:00,BNB/USDT,422.31,422.58,401.33,404.1,1370097.95,568834845.1,781494
1.63374E+12,2021/10/9 0:00,BNB/USDT,419.38,426.15,416.17,422.31,961338.35,406005254.1,633534
1.63365E+12,2021/10/8 0:00,BNB/USDT,438.26,441.63,416.01,419.38,2130795.2,911875641.4,1098976
1.63356E+12,2021/10/7 0:00,BNB/USDT,434.6,450.67,422.84,438.26,1996101.31,878429641.7,1028867
1.63348E+12,2021/10/6 0:00,BNB/USDT,441.87,442.46,414.5,434.59,2148062.1,926982883.6,1088848
1.63339E+12,2021/10/5 0:00,BNB/USDT,426.19,444.16,423.63,441.86,1693731.82,738030816.6,937112
1.63331E+12,2021/10/4 0:00,BNB/USDT,430.11,430.38,410.31,426.22,1752180.91,736840252,977631
1.63322E+12,2021/10/3 0:00,BNB/USDT,426.64,436.99,421.26,430.1,1496837.32,641907191.8,868423
1.63313E+12,2021/10/2 0:00,BNB/USDT,421.25,438.14,410.53,426.63,1849131.26,786504065.3,953088
1.63305E+12,2021/10/1 0:00,BNB/USDT,386.9,422.99,380.88,421.19,2740779.91,1111445766,1200586
1.63296E+12,2021/9/30 0:00,BNB/USDT,366.68,388.53,365.2,386.87,2342233.68,883863371.8,1060595
1.63287E+12,2021/9/29 0:00,BNB/USDT,332.86,374.98,331.16,366.68,3193601.65,1155275654,1304192
1.63279E+12,2021/9/28 0:00,BNB/USDT,334.99,344.46,329.49,332.87,1480506.68,498668828,780006
1.6327E+12,2021/9/27 0:00,BNB/USDT,343.91,357.69,334.63,335.03,1573105.43,546136926.8,761085
1.63261E+12,2021/9/26 0:00,BNB/USDT,349.38,352.54,319.05,343.93,2648997.24,895108547.7,1083251
1.63253E+12,2021/9/25 0:00,BNB/USDT,354.94,360.73,343.35,349.39,1471344.26,517025134,770477
1.63244E+12,2021/9/24 0:00,BNB/USDT,383.31,385,333.3,354.98,2616311.23,929185260.2,1230043
1.63236E+12,2021/9/23 0:00,BNB/USDT,378.83,384.45,369,383.36,1424982.96,537898068.2,852808
1.63227E+12,2021/9/22 0:00,BNB/USDT,344.33,379.66,341.89,378.82,1733951.3,629500209,1081453
1.63218E+12,2021/9/21 0:00,BNB/USDT,364.2,375.52,335.72,344.26,2808203.99,1008145433,1458881
1.6321E+12,2021/9/20 0:00,BNB/USDT,408.77,409.99,353.42,364.15,3409293.39,1285139448,1660488
1.63201E+12,2021/9/19 0:00,BNB/USDT,410.75,419.3,403.17,408.74,1237688.25,509034566.4,908659
1.63192E+12,2021/9/18 0:00,BNB/USDT,407.15,420.39,401.8,410.75,1022237.11,422895171.1,828861
1.63184E+12,2021/9/17 0:00,BNB/USDT,424.48,426.25,400,407.14,1448756.71,598246786.8,1030180
1.63175E+12,2021/9/16 0:00,BNB/USDT,431.28,433.41,416,424.49,1659943.17,707294454,1034414
1.63166E+12,2021/9/15 0:00,BNB/USDT,414.3,436.69,410.14,431.28,1874783.24,797733346.2,1104368
1.63158E+12,2021/9/14 0:00,BNB/USDT,399.05,414.56,395.84,414.28,1429584.31,578172011.2,989904
1.63149E+12,2021/9/13 0:00,BNB/USDT,416.54,419.75,381.36,399.1,2345691.41,934143190.1,1308404
1.6314E+12,2021/9/12 0:00,BNB/USDT,404.9,421.67,397.49,416.43,1441281.72,594253819,1015431
1.63132E+12,2021/9/11 0:00,BNB/USDT,401.38,415.25,399.55,404.81,1338390.91,546362090.4,979027
1.63123E+12,2021/9/10 0:00,BNB/USDT,421.41,439.86,393.24,401.38,2411688.31,995586071.7,1405299
1.63115E+12,2021/9/9 0:00,BNB/USDT,414.83,436.64,403.73,421.41,2468629.84,1031981045,1407946
1.63106E+12,2021/9/8 0:00,BNB/USDT,418.68,425.32,381.8,414.84,3459886.66,1413375176,1656226
1.63097E+12,2021/9/7 0:00,BNB/USDT,496.3,505.88,332.95,418.7,6374268.49,2803786486,2579337
1.63089E+12,2021/9/6 0:00,BNB/USDT,505.7,510.55,487,496.29,2232675.48,1115427375,1204506
1.6308E+12,2021/9/5 0:00,BNB/USDT,498.47,506.53,488.87,505.71,2014374.36,1002442721,1108168
1.63071E+12,2021/9/4 0:00,BNB/USDT,488.82,511.04,485.55,498.42,2877936.65,1432676577,1387415
1.63063E+12,2021/9/3 0:00,BNB/USDT,484.07,495.05,473,488.78,2116484.05,1032614671,1137841
1.63054E+12,2021/9/2 0:00,BNB/USDT,489.5,505.44,478,484.08,2643356.52,1299090124,1267619
1.63045E+12,2021/9/1 0:00,BNB/USDT,464.48,490.73,455.64,489.5,2595281.26,1237587901,1316319
1.63037E+12,2021/8/31 0:00,BNB/USDT,460.28,477.85,451.84,464.44,2649162.43,1233219943,1348971
1.63028E+12,2021/8/30 0:00,BNB/USDT,480.04,481.6,457.16,460.29,2117647.15,1001075441,1204868
1.6302E+12,2021/8/29 0:00,BNB/USDT,486.61,496.4,476.11,480.06,1795835.56,871469638.8,1068833
1.63011E+12,2021/8/28 0:00,BNB/USDT,495.04,497.56,482.79,486.61,1514514.8,739006873.1,975384
1.63002E+12,2021/8/27 0:00,BNB/USDT,478.24,496.97,467.2,494.95,3079406.89,1488353017,1512003
1.62994E+12,2021/8/26 0:00,BNB/USDT,503.49,519.82,471,478.14,4464562.6,2184940878,2002871
1.62985E+12,2021/8/25 0:00,BNB/USDT,472.22,507.76,470.02,503.49,3995276.27,1957951630,1858770
1.62976E+12,2021/8/24 0:00,BNB/USDT,499.19,505.23,461,472.23,3726404.71,1805189098,1657768
1.62968E+12,2021/8/23 0:00,BNB/USDT,449.21,510.75,447.23,499.18,5487836.43,2697018873,2157581
1.62959E+12,2021/8/22 0:00,BNB/USDT,449.26,459,438.1,449.22,1886759.17,847161971.9,1046282
1.6295E+12,2021/8/21 0:00,BNB/USDT,455.3,460.89,445,449.25,2472011.57,1120445453,1287997
1.62942E+12,2021/8/20 0:00,BNB/USDT,431.51,458.83,422.03,455.29,2787681.35,1226095577,1388274
1.62933E+12,2021/8/19 0:00,BNB/USDT,396.31,432.3,391,431.51,3046364.58,1252913562,1418834
1.62924E+12,2021/8/18 0:00,BNB/USDT,402.12,412.48,384.92,396.21,3075110.14,1227379299,1471720
1.62916E+12,2021/8/17 0:00,BNB/USDT,415.84,436.37,398.66,402.07,3547052.11,1491592090,1581961
1.62907E+12,2021/8/16 0:00,BNB/USDT,414.4,437.92,411.35,415.83,3266173.81,1384504597,1444625
1.62899E+12,2021/8/15 0:00,BNB/USDT,408.9,415.42,396.44,414.4,2007683.55,813110866.3,1089362
1.6289E+12,2021/8/14 0:00,BNB/USDT,411.26,419.54,400,408.9,2675312.05,1092505500,1277638
1.62881E+12,2021/8/13 0:00,BNB/USDT,385.82,411.72,383,411.21,2659844.38,1061882550,1248199
1.62873E+12,2021/8/12 0:00,BNB/USDT,391.23,406.95,371.77,385.8,3557165.77,1373495245,1551950
1.62864E+12,2021/8/11 0:00,BNB/USDT,372.03,409.5,371.17,391.24,3365353.41,1316900223,1508065
1.62855E+12,2021/8/10 0:00,BNB/USDT,354.46,377.34,348.7,372.03,3493320.6,1274046722,1483585
1.62847E+12,2021/8/9 0:00,BNB/USDT,342,357.82,333.35,354.46,2406936.13,840693384.2,1286848
1.62838E+12,2021/8/8 0:00,BNB/USDT,356.25,360,337.03,341.99,2301382.72,804202946.4,1222763
1.62829E+12,2021/8/7 0:00,BNB/USDT,342.27,359.99,340.31,356.25,2630137.34,924167277.2,1217115
1.62821E+12,2021/8/6 0:00,BNB/USDT,338.08,347.46,330.95,342.28,2191512.01,743134430.5,1070327
1.62812E+12,2021/8/5 0:00,BNB/USDT,334.87,340.26,323.55,338.11,2361094.05,783124698.5,1067063
1.62804E+12,2021/8/4 0:00,BNB/USDT,323.46,337.19,319.67,334.88,1731136.84,567879298.3,921928
1.62795E+12,2021/8/3 0:00,BNB/USDT,330.56,334.7,317.08,323.46,1931080.62,624222550.8,1018202
1.62786E+12,2021/8/2 0:00,BNB/USDT,332.58,338.22,326.36,330.53,2095323.08,695702471.6,1044816
1.62778E+12,2021/8/1 0:00,BNB/USDT,332.5,348.15,328.68,332.57,3004681.91,1020012024,1261978
1.62769E+12,2021/7/31 0:00,BNB/USDT,322.81,338.81,317.34,332.5,2763201.74,907945495.6,1213121
1.6276E+12,2021/7/30 0:00,BNB/USDT,317.12,326,306,322.78,2709294.99,854499039.7,1190253
1.62752E+12,2021/7/29 0:00,BNB/USDT,313.66,320.53,308.05,317.15,2207945.46,692772852,1049028
1.62743E+12,2021/7/28 0:00,BNB/USDT,313.21,318.73,307.31,313.67,2805883.55,879596028.3,1290106
1.62734E+12,2021/7/27 0:00,BNB/USDT,303.79,318.28,297.32,313.24,3421048.69,1054064422,1455417
1.62726E+12,2021/7/26 0:00,BNB/USDT,302.17,329.05,300.62,303.8,5072279.52,1603715457,1895832
1.62717E+12,2021/7/25 0:00,BNB/USDT,301.46,303.92,292.2,302.17,2095153.03,626122954.3,1104892
1.62708E+12,2021/7/24 0:00,BNB/USDT,299.32,307.92,295.4,301.47,2610939.96,786991599.8,1201433
1.627E+12,2021/7/23 0:00,BNB/USDT,293.01,301.34,281.05,299.27,3498940.29,1020073952,1389938
1.62691E+12,2021/7/22 0:00,BNB/USDT,293.1,298.45,287.25,293,2856903,837626238.3,1343201
1.62683E+12,2021/7/21 0:00,BNB/USDT,264.19,299,260.6,293.07,4954440.85,1404509137,1868423
1.62674E+12,2021/7/20 0:00,BNB/USDT,280.25,283.32,253.64,264.19,5353473.1,1420242675,1901774
1.62665E+12,2021/7/19 0:00,BNB/USDT,301.78,303.46,278,280.27,3841360.33,1108678460,1602255
1.62657E+12,2021/7/18 0:00,BNB/USDT,300.11,308.88,298.32,301.77,2491017.48,757414019,1225313
1.62648E+12,2021/7/17 0:00,BNB/USDT,302.7,306.4,293.7,300.08,3257255.43,977414783.6,1440828
1.62639E+12,2021/7/16 0:00,BNB/USDT,315.78,323.31,301.68,302.71,3981862.91,1233410183,1636954
1.62631E+12,2021/7/15 0:00,BNB/USDT,309.23,323.98,301.11,315.78,5683751.77,1775156093,1988612
1.62622E+12,2021/7/14 0:00,BNB/USDT,308.82,313.26,290,309.23,3895142.52,1177795370,1618031
1.62613E+12,2021/7/13 0:00,BNB/USDT,315.53,318,305.11,308.82,2943422.65,915468111.5,1378184
1.62605E+12,2021/7/12 0:00,BNB/USDT,321.81,334,308.21,315.56,3721832.81,1197083646,1650430
1.62596E+12,2021/7/11 0:00,BNB/USDT,316.1,326.72,312,321.8,2329832.32,745841388.4,1274732
1.62588E+12,2021/7/10 0:00,BNB/USDT,316.86,321,310.3,316.11,2271201.24,714538084.7,1268993
1.62579E+12,2021/7/9 0:00,BNB/USDT,309.77,319.36,301.52,316.86,2912055.37,903705946.5,1457685
1.6257E+12,2021/7/8 0:00,BNB/USDT,327.43,328.27,304.1,309.78,4493527.52,1420569019,1849287
1.62562E+12,2021/7/7 0:00,BNB/USDT,319.5,339.44,318.04,327.41,4382399.91,1453222436,1815934
1.62553E+12,2021/7/6 0:00,BNB/USDT,302,322.39,301.68,319.5,4857453.02,1526229265,1902452
1.62544E+12,2021/7/5 0:00,BNB/USDT,307.59,307.6,292.11,301.98,3705270.99,1111235823,1485920
1.62536E+12,2021/7/4 0:00,BNB/USDT,298.1,314.88,292.5,307.58,3191271.1,976582649.9,1311798
1.62527E+12,2021/7/3 0:00,BNB/USDT,286.84,303.33,282.5,298.07,2700344.69,795207627.2,1304584
1.62518E+12,2021/7/2 0:00,BNB/USDT,287.38,290.57,275.93,286.83,3013603.58,848109313.1,1493853
1.6251E+12,2021/7/1 0:00,BNB/USDT,303.5,303.84,280.1,287.38,3582374.05,1035944744,1662429
1.62501E+12,2021/6/30 0:00,BNB/USDT,300.76,304.76,281.3,303.44,4613417.99,1355749221,1860641
1.62492E+12,2021/6/29 0:00,BNB/USDT,289.82,315.64,289.08,300.76,4930215.22,1497846094,1880732
1.62484E+12,2021/6/28 0:00,BNB/USDT,290.7,299.45,283.4,289.82,4282419.76,1245040196,1772448
1.62475E+12,2021/6/27 0:00,BNB/USDT,279.4,291.59,269.24,290.7,4111881.49,1147991053,1796351
1.62467E+12,2021/6/26 0:00,BNB/USDT,280.74,290.49,263.84,279.38,5221781.82,1434197358,2109102
1.62458E+12,2021/6/25 0:00,BNB/USDT,308.52,314.8,275.16,280.75,5858593.97,1708188712,2244043
1.62449E+12,2021/6/24 0:00,BNB/USDT,295.68,316.65,281.12,308.53,5626601.08,1693998692,2113094
1.62441E+12,2021/6/23 0:00,BNB/USDT,261.92,310.83,250.55,295.69,6846050.95,1975489738,2422616
1.62432E+12,2021/6/22 0:00,BNB/USDT,270.31,291.02,225,261.92,12127953.13,3142263427,3567501
1.62423E+12,2021/6/21 0:00,BNB/USDT,338.98,342.36,268,270.33,8257621.62,2521419739,2925574
1.62415E+12,2021/6/20 0:00,BNB/USDT,333.77,340.46,310,338.98,4070183.08,1330212757,1910329
1.62406E+12,2021/6/19 0:00,BNB/USDT,336.79,345.12,331.02,333.77,2454096.95,830131241.4,1560940
1.62397E+12,2021/6/18 0:00,BNB/USDT,352.45,356.85,327,336.79,3633095.61,1246471326,1902133
1.62389E+12,2021/6/17 0:00,BNB/USDT,347.24,362.34,345.76,352.45,2604926.77,922563341.9,1643264
1.6238E+12,2021/6/16 0:00,BNB/USDT,366.36,366.73,343,347.24,3353463.43,1190135952,1854942
1.62372E+12,2021/6/15 0:00,BNB/USDT,369.9,379.72,363,366.3,3373483.39,1251491780,1869929
1.62363E+12,2021/6/14 0:00,BNB/USDT,365.86,377.36,355,369.9,3724321.99,1362050463,2060228
1.62354E+12,2021/6/13 0:00,BNB/USDT,343.6,369.24,330.2,365.83,4089294.14,1415928304,2077215
1.62346E+12,2021/6/12 0:00,BNB/USDT,345.49,348.76,325.18,343.6,4410296.28,1487364517,2217409
1.62337E+12,2021/6/11 0:00,BNB/USDT,351.87,366.5,340.51,345.49,4323389.94,1534048437,2148117
1.62328E+12,2021/6/10 0:00,BNB/USDT,375.42,377.47,344,351.88,4950899.63,1786512957,2112125
1.6232E+12,2021/6/9 0:00,BNB/USDT,352.32,378.18,333.34,375.39,7029124.72,2508616411,2544150
1.62311E+12,2021/6/8 0:00,BNB/USDT,358.03,366.44,319.13,352.34,9851325.42,3395242742,3209874
1.62302E+12,2021/6/7 0:00,BNB/USDT,393.55,407.23,352.09,358,5888482.3,2278544150,2425769
1.62294E+12,2021/6/6 0:00,BNB/USDT,389.68,400.22,381.39,393.52,3819571.31,1494629391,1834126
1.62285E+12,2021/6/5 0:00,BNB/USDT,390.86,426.55,373.48,389.7,7016327.34,2814308175,2980470
1.62276E+12,2021/6/4 0:00,BNB/USDT,428.52,429.71,365.33,390.83,8155115.32,3169638671,3291558
1.62268E+12,2021/6/3 0:00,BNB/USDT,401.33,432.18,391.14,428.42,5981632.04,2486658573,2592971
1.62259E+12,2021/6/2 0:00,BNB/USDT,362.1,418.45,350.38,401.34,6888672.89,2712098415,2778915
1.62251E+12,2021/6/1 0:00,BNB/USDT,353.14,364.5,339.1,362.13,4956677.01,1741564229,2313291
1.62242E+12,2021/5/31 0:00,BNB/USDT,325.52,356.16,307.06,353.12,5617361.52,1878130587,2430665
1.62233E+12,2021/5/30 0:00,BNB/USDT,304.15,338.31,291.01,325.52,5630651.68,1810503752,2535067
1.62225E+12,2021/5/29 0:00,BNB/USDT,329.12,347.54,295.64,304.17,6285913.68,2005398200,2658465
1.62216E+12,2021/5/28 0:00,BNB/USDT,369.72,373.72,312.46,329.11,7554255.27,2536423804,3260665
1.62207E+12,2021/5/27 0:00,BNB/USDT,379.15,387.6,340.03,369.71,5718913.42,2089840767,2625852
1.62199E+12,2021/5/26 0:00,BNB/USDT,343.44,388.55,336.37,379.18,6414379.53,2362173490,2902919
1.6219E+12,2021/5/25 0:00,BNB/USDT,345.28,376.08,307,343.43,8856765.25,2977495160,3525048
1.62181E+12,2021/5/24 0:00,BNB/USDT,260.7,350.34,257.43,345.33,9630202.59,2929791445,3386476
1.62173E+12,2021/5/23 0:00,BNB/USDT,299.63,313.62,211.14,260.61,13121033.09,3299759533,4212459
1.62164E+12,2021/5/22 0:00,BNB/USDT,325.7,335.51,284.74,299.68,6478250.16,2017003029,2840985
1.62156E+12,2021/5/21 0:00,BNB/USDT,391.33,415.79,273.89,325.75,8510825.11,2930822282,3670938
1.62147E+12,2021/5/20 0:00,BNB/USDT,334.46,423,284.33,391.38,9016040.46,3297036424,3815160
1.62138E+12,2021/5/19 0:00,BNB/USDT,508.33,516.68,250,334.47,12232300.44,4860680772,5287533
1.6213E+12,2021/5/18 0:00,BNB/USDT,512.46,535,496,508.31,3063472.58,1581393751,1867718
1.62121E+12,2021/5/17 0:00,BNB/USDT,564.41,564.41,483.93,512.44,4903573.52,2542276498,2558582
1.62112E+12,2021/5/16 0:00,BNB/USDT,563.87,607.33,535.01,564.41,2956627.92,1690630159,1823175
1.62104E+12,2021/5/15 0:00,BNB/USDT,603.53,611.54,560,563.85,2361014.79,1381755946,1573706
1.62095E+12,2021/5/14 0:00,BNB/USDT,571.14,616.29,565.98,603.47,2583123.4,1538673875,1607597
1.62086E+12,2021/5/13 0:00,BNB/USDT,594.11,633.45,527,571.21,6731897.16,3917493276,3468565
1.62078E+12,2021/5/12 0:00,BNB/USDT,671.19,685,580,594.1,2988758.56,1936293778,1752479
1.62069E+12,2021/5/11 0:00,BNB/USDT,631.525,673,621.753,671.2,2466913.9,1608585740,1682451
1.6206E+12,2021/5/10 0:00,BNB/USDT,662.375,692.9,585.059,631.543,4579766.04,3013336690,2335910
1.62052E+12,2021/5/9 0:00,BNB/USDT,646.27,680,630,662.398,3424033.96,2261320873,1863735
1.62043E+12,2021/5/8 0:00,BNB/USDT,624.617,659.182,619.111,646.27,2655923.32,1703524579,1611121
1.62035E+12,2021/5/7 0:00,BNB/USDT,634.22,645,612.348,624.628,2400710.68,1506655544,1547943
1.62026E+12,2021/5/6 0:00,BNB/USDT,652,655.347,621,634.224,2558175.16,1635721033,1526688
1.62017E+12,2021/5/5 0:00,BNB/USDT,610.058,657.523,605,651.969,3253407.15,2088866292,1714883
1.62009E+12,2021/5/4 0:00,BNB/USDT,676.991,679.53,605,610.058,6042418.33,3859026403,2790458
