code,short_name,provider,history_start_date,currency,type,style,factor,asset_class,region,return_type,inception_date,index_source,return_category,,,,,,
MQCP778E,Macquarie Commodity Risk Premium 10X,Macquarie,2009/8/28,USD,Strategy,Alpha,Multi,Commodity,Global,Excess Return,2020/10/22,Macquarie Bank Limited,-,,,,,,
NMCOLN1,Nomura Nickel 1st to Expire Futures,Nomura,1997/9/8,USD,Strategy,Beta,Multi,Commodity,Global,Excess Return,2019/9/3,Nomura International Plc.,Gross,,,,,,
NMCOTBO1,Nomura Soybean Oil 1st to Expire Trend,Nomura,1971/6/7,USD,Strategy,Alpha,Momentum,Commodity,Global,Excess Return,2019/9/3,Nomura International Plc.,Net,,,,,,
NMCOTHO1,Nomura Heating Oil 1st to Expire Trend,Nomura,1981/2/6,USD,Strategy,Alpha,Momentum,Commodity,Global,Excess Return,2019/9/3,Nomura International Plc.,Net,,,,,,
NMCOTQS1,Nomura Gas Oil 1st to Expire Trend,Nomura,1985/6/7,USD,Strategy,Alpha,Momentum,Commodity,Global,Excess Return,2019/9/3,Nomura International Plc.,Net,,,,,,
code,period,Return p.a.,Cumulative Return,Volatility,Sharpe Ratio,Skew,Kurtosis,Calmar Ratio,Omega Ratio,Sortino Ratio,VaR,MVaR,CVaR,Avg Drawdown,Max Drawdown,Worst 20D,Positive Weeks (%),Positive Months (%),Info Ratio
2004/9/21,,220.988,715.788,157.174,659.999,,,,,,,,,,,,,,
2004/9/22,,233.831,715.73,161.97,684.603,,,,,,,,,,,,,,
2004/9/23,,242.393,718.519,163.068,684.101,,,,,,,,,,,,,,
2004/9/24,,240.417,731.794,163.76,681.636,,,,,,,,,,,,,,
2004/9/27,,241.24,726.424,165.084,694.418,,,,,,,,,,,,,,
2004/9/28,,237.618,729.355,166.31,694.418,,,,,,,,,,,,,,
2004/9/29,,246.097,729.534,165.553,695.898,,,,,,,,,,,,,,
2004/9/30,,272.606,731.116,166.884,713.912,,,,,,,,,,,,,,
2004/10/1,,263.715,727.709,168.206,704.751,,,,,,,,,,,,,,
2004/10/4,,257.952,729.679,166.789,711.42,,,,,,,,,,,,,,
2004/10/5,,258.035,721.762,169.784,717.654,,,,,,,,,,,,,,
2004/10/6,,264.472,723.353,171.801,726.072,,,,,,,,,,,,,,
2004/10/7,,269.165,731.2,173.235,747.214,,,,,,,,,,,,,,
2004/10/8,,279.879,734.028,176.642,763.144,,,,,,,,,,,,,,
2004/10/12,,260.393,748.515,176.552,805.997,,,,,,,,,,,,,,
2004/10/13,,216.865,746.925,183.226,783.985,,,,,,,,,,,,,,
2004/10/14,,216.586,736.221,190.287,822.445,,,,,,,,,,,,,,
2004/10/15,,228.913,740.787,190.07,819.342,,,,,,,,,,,,,,
2004/10/18,,213.545,747.108,184.46,797.554,,,,,,,,,,,,,,
2004/10/19,,218.229,730.24,184.207,784.984,,,,,,,,,,,,,,
2004/10/20,,218.311,731.416,191.761,834.491,,,,,,,,,,,,,,
2004/10/21,,218.591,737.765,194.876,837.273,,,,,,,,,,,,,,
2004/10/22,,218.229,725.899,197.111,844.407,,,,,,,,,,,,,,
2004/10/25,,213.463,700.942,193.138,847.122,,,,,,,,,,,,,,
2004/10/26,,215.09,702.442,194.003,843.347,,,,,,,,,,,,,,
2004/10/27,,219.462,712.685,183.55,818.753,,,,,,,,,,,,,,
2004/10/28,,218.804,708.384,177.131,799.101,,,,,,,,,,,,,,
2004/10/29,,228.584,708.199,177.537,764.094,,,,,,,,,,,,,,
2004/11/1,,223.341,711.17,169.461,740.842,,,,,,,,,,,,,,
2004/11/2,,219.215,712.581,167.289,734.556,,,,,,,,,,,,,,
2004/11/3,,224.278,716.496,171.673,729.384,,,,,,,,,,,,,,
2004/11/4,,237.624,723.356,164.609,730.903,,,,,,,,,,,,,,
2004/11/5,,236.276,718.159,164.881,712.259,,,,,,,,,,,,,,
2004/11/8,,227.674,720.706,163.894,723.366,,,,,,,,,,,,,,
2004/11/9,,226.13,714.304,160.54,719.603,,,,,,,,,,,,,,
2004/11/10,,226.442,706.233,168.325,720.02,,,,,,,,,,,,,,
2004/11/12,,242.103,702.848,163.447,707.158,,,,,,,,,,,,,,
2004/11/15,,238.733,689.086,160.684,688.955,,,,,,,,,,,,,,
2004/11/16,,234.459,694.199,158.611,700.104,,,,,,,,,,,,,,
2004/11/17,,236.925,686.468,168.734,712.902,,,,,,,,,,,,,,
2004/11/18,,231.582,690.182,170.788,721.963,,,,,,,,,,,,,,
2004/11/19,,225.171,687.963,176.781,764.649,,,,,,,,,,,,,,
2004/11/22,,224.596,684.27,173.205,749.934,,,,,,,,,,,,,,
2004/11/23,,230.103,685.072,172.93,770.337,,,,,,,,,,,,,,
2004/11/24,,240.295,698.282,173.962,753.259,,,,,,,,,,,,,,
2004/11/26,,232.256,704.735,173.96,760.076,,,,,,,,,,,,,,
2004/11/29,,234.541,714.788,172.929,766.052,,,,,,,,,,,,,,
2004/11/30,,234.541,708.403,167.929,743.364,,,,,,,,,,,,,,
2004/12/1,,232.815,716.005,156.693,706.152,,,,,,,,,,,,,,
2004/12/2,,213.993,725.105,147.541,642.728,,,,,,,,,,,,,,
2004/12/3,,213.204,717.116,144.887,623.64,,,,,,,,,,,,,,
2004/12/6,,212.02,726.726,146.523,637.985,,,,,,,,,,,,,,
2004/12/7,,214.272,740.798,143.604,623.403,,,,,,,,,,,,,,
2004/12/8,,209.041,739.872,147.396,632.882,,,,,,,,,,,,,,
2004/12/9,,204.873,744.349,151.202,653.677,,,,,,,,,,,,,,
2004/12/10,,208.125,735.794,144.405,644.232,,,,,,,,,,,,,,
2004/12/13,,213.201,728.352,147.341,639.062,,,,,,,,,,,,,,
2004/12/14,,211.772,719.042,150.828,644.707,,,,,,,,,,,,,,
2004/12/15,,217.522,723.947,157.814,671.814,,,,,,,,,,,,,,
2004/12/16,,218.048,713.975,156.804,671.44,,,,,,,,,,,,,,
2004/12/17,,222.73,708.437,162.552,697.157,,,,,,,,,,,,,,
2004/12/20,,241.049,696.187,159.087,683.351,,,,,,,,,,,,,,
2004/12/21,,246.799,695.313,159.33,686.401,,,,,,,,,,,,,,
2004/12/22,,241.18,694.865,155.462,665.73,,,,,,,,,,,,,,
2004/12/23,,241.213,690.798,152.616,657.113,,,,,,,,,,,,,,
2004/12/29,,250.003,690.755,148.147,610.748,,,,,,,,,,,,,,
2004/12/30,,250.414,701.226,146.102,620.806,,,,,,,,,,,,,,
2005/1/4,,233.409,727.182,145.695,621.321,,,,,,,,,,,,,,
2005/1/5,,237.106,723.936,144.087,615.437,,,,,,,,,,,,,,
2005/1/6,,238.913,720.448,146.942,630.024,,,,,,,,,,,,,,
2005/1/7,,247.785,711.885,146.662,629.525,,,,,,,,,,,,,,
2005/1/10,,245.978,717.131,146.739,639.024,,,,,,,,,,,,,,
2005/1/11,,249.234,728.218,147.146,632.172,,,,,,,,,,,,,,
2005/1/12,,244.064,738.568,147.288,628.856,,,,,,,,,,,,,,
2005/1/13,,242.997,723.938,148.1,639.652,,,,,,,,,,,,,,
2005/1/14,,240.782,741.488,148.314,640.072,,,,,,,,,,,,,,
2005/1/18,,240.946,748.658,148.17,638.842,,,,,,,,,,,,,,
2005/1/19,,237.008,741.813,148.083,638.689,,,,,,,,,,,,,,
2005/1/20,,234.628,743.86,147.875,636.311,,,,,,,,,,,,,,
2005/1/21,,231.264,743.027,149.174,644.146,,,,,,,,,,,,,,
2005/1/24,,232.495,736.042,149.679,645.459,,,,,,,,,,,,,,
2005/1/25,,233.775,737.38,150.344,648.769,,,,,,,,,,,,,,
2005/1/26,,236.844,746.411,149.82,649.523,,,,,,,,,,,,,,
2005/1/27,,237.336,750.748,149.609,651.36,,,,,,,,,,,,,,
2005/1/28,,237.418,760.17,147.12,637.468,,,,,,,,,,,,,,
2005/1/31,,239.223,754.315,148.169,637.043,,,,,,,,,,,,,,
2005/2/1,,239.223,769.842,146.38,641.323,,,,,,,,,,,,,,
2005/2/2,,239.879,774.773,145.494,637.145,,,,,,,,,,,,,,
2005/2/3,,242.833,778.73,144.497,632.593,,,,,,,,,,,,,,
2005/2/4,,238.238,769.762,144.39,632.791,,,,,,,,,,,,,,
2005/2/7,,241.602,771.77,142.668,626.634,,,,,,,,,,,,,,
2005/2/8,,249.742,761.24,143.234,624.252,,,,,,,,,,,,,,
2005/2/9,,249.528,763.62,143.707,630.113,,,,,,,,,,,,,,
2005/2/10,,252.399,759.932,144.952,635.338,,,,,,,,,,,,,,
2005/2/11,,251.571,700.066,144.694,633.556,,,,,,,,,,,,,,
2005/2/14,,250.272,700.902,144.49,631.85,,,,,,,,,,,,,,
2005/2/15,,257.26,733.569,144.49,636.909,,,,,,,,,,,,,,
2005/2/16,,253.561,738.605,145.704,637.058,,,,,,,,,,,,,,
2005/2/17,,251.259,721.597,144.927,642.882,,,,,,,,,,,,,,
2005/2/18,,257.507,698.586,145.788,643.684,,,,,,,,,,,,,,
2005/2/22,,260.384,575.205,148.255,662.649,,,,,,,,,,,,,,
2005/2/23,,264.987,574.402,149.11,663.498,,,,,,,,,,,,,,
2005/2/24,,261.535,598.905,148.845,672.792,,,,,,,,,,,,,,
2005/2/25,,264.823,527.864,148.791,670.153,,,,,,,,,,,,,,
2005/2/28,,269.098,499.484,150.27,674.812,,,,,,,,,,,,,,
2005/3/1,,259.644,515.137,150.998,679.865,,,,,,,,,,,,,,
2005/3/2,,256.685,510.323,154.356,693.115,,,,,,,,,,,,,,
2005/3/3,,267.783,512.99,152.805,710.642,,,,,,,,,,,,,,
2005/3/4,,267.783,508.356,152.09,686.89,,,,,,,,,,,,,,
2005/3/7,,267.043,510.582,152.254,684.681,,,,,,,,,,,,,,
2005/3/8,,269.245,509.63,156.045,709.729,,,,,,,,,,,,,,
2005/3/9,,266.976,509.311,156.724,721.76,,,,,,,,,,,,,,
2005/3/10,,264.754,509.278,154.149,705.062,,,,,,,,,,,,,,
2005/3/11,,266.961,509.514,157.14,706.244,,,,,,,,,,,,,,
2005/3/14,,263.747,509.038,156.855,701.894,,,,,,,,,,,,,,
2005/3/15,,265.972,510.337,158.663,714.507,,,,,,,,,,,,,,
2005/3/16,,266.713,510.01,162.948,734.897,,,,,,,,,,,,,,
2005/3/17,,263.994,510.974,163.52,737.718,,,,,,,,,,,,,,
2005/3/18,,272.563,506.04,162.234,730.979,,,,,,,,,,,,,,
2005/3/21,,268.938,497.785,163.05,733.48,,,,,,,,,,,,,,
2005/3/22,,270.833,498.027,160.109,738.163,,,,,,,,,,,,,,
2005/3/23,,265.725,498.229,158.33,717.104,,,,,,,,,,,,,,
2005/3/24,,263.006,500.149,159.922,723.326,,,,,,,,,,,,,,
2005/3/29,,258.309,499.771,158.757,720.387,,,,,,,,,,,,,,
2005/3/30,,261.193,501.679,164.217,721.121,,,,,,,,,,,,,,
2005/3/31,,266.137,500.132,170.341,765.986,,,,,,,,,,,,,,
2005/4/1,,261.687,499.218,175.95,777.899,,,,,,,,,,,,,,
2005/4/4,,263.994,499.785,173.387,795.363,,,,,,,,,,,,,,
2005/4/5,,261.852,499.88,170.827,787.108,,,,,,,,,,,,,,
2005/4/6,,273.058,500.118,166.624,776.76,,,,,,,,,,,,,,
2005/4/7,,269.432,498.925,159.458,760.537,,,,,,,,,,,,,,
2005/4/8,,267.618,496.143,155.714,722.66,,,,,,,,,,,,,,
2005/4/11,,268.412,496.964,154.648,713.007,,,,,,,,,,,,,,
2005/4/12,,257.662,497.892,152.257,718.192,,,,,,,,,,,,,,
2005/4/13,,252.445,498.251,150.15,702.721,,,,,,,,,,,,,,
2005/4/14,,256.508,496.72,153.67,711.838,,,,,,,,,,,,,,
2005/4/15,,262.876,497.867,151.585,702.727,,,,,,,,,,,,,,
2005/4/18,,255.762,496.01,150.24,693.262,,,,,,,,,,,,,,
2005/4/19,,266.21,499.413,154.173,709.975,,,,,,,,,,,,,,
2005/4/20,,267.619,498.408,155.372,718.857,,,,,,,,,,,,,,
2005/4/21,,265.546,499.621,157.24,722.049,,,,,,,,,,,,,,
2005/4/22,,266.873,498.783,158.185,734.686,,,,,,,,,,,,,,
2005/4/25,,266.044,498.849,156.321,732.756,,,,,,,,,,,,,,
2005/4/26,,263.059,498.387,155.428,712.777,,,,,,,,,,,,,,
2005/4/27,,261.483,498.035,151.778,709.236,,,,,,,,,,,,,,
2005/4/28,,263.722,497.062,153.012,697.101,,,,,,,,,,,,,,
2005/4/29,,266.044,498.132,146.83,700.537,,,,,,,,,,,,,,
2005/5/3,,260.986,497.993,147.846,690.268,,,,,,,,,,,,,,
2005/5/4,,262.561,498.691,149.699,696.672,,,,,,,,,,,,,,
2005/5/5,,269.278,498.612,148.595,680.577,,,,,,,,,,,,,,
2005/5/6,,267.785,502.223,147.28,685.457,,,,,,,,,,,,,,
2005/5/9,,275.165,504.127,148.223,670.068,,,,,,,,,,,,,,
2005/5/10,,284.096,501.432,149.127,692.154,,,,,,,,,,,,,,
2005/5/11,,283.183,499.489,144.4,672.209,,,,,,,,,,,,,,
2005/5/12,,286.173,496.691,141.897,648.454,,,,,,,,,,,,,,
2005/5/13,,280.564,491.307,140.699,636.701,,,,,,,,,,,,,,
2005/5/16,,274.23,490.733,138.667,629.097,,,,,,,,,,,,,,
2005/5/17,,271.396,489.52,140.723,635.844,,,,,,,,,,,,,,
2005/5/18,,274.73,491.27,139.526,636.518,,,,,,,,,,,,,,
2005/5/19,,270.813,489.845,140.977,644.204,,,,,,,,,,,,,,
2005/5/20,,270.062,491.244,140.123,647.412,,,,,,,,,,,,,,
2005/5/23,,272.229,492.84,140.184,645.154,,,,,,,,,,,,,,
2005/5/24,,275.647,493.381,141.3,645.411,,,,,,,,,,,,,,
2005/5/25,,277.647,494.339,143.459,659.663,,,,,,,,,,,,,,
2005/5/26,,279.73,496.118,144.065,665.447,,,,,,,,,,,,,,
2005/5/27,,277.313,494.253,143.959,663.384,,,,,,,,,,,,,,
2005/5/31,,278.23,493.7,144.133,662.059,,,,,,,,,,,,,,
2005/6/1,,273.813,495.921,150.158,684.296,,,,,,,,,,,,,,
2005/6/2,,279.314,491.927,150.324,699.717,,,,,,,,,,,,,,
2005/6/3,,284.564,492.066,155.428,702.845,,,,,,,,,,,,,,
2005/6/6,,282.397,493.597,157.067,723.397,,,,,,,,,,,,,,
2005/6/7,,272.896,492.93,155.469,721.653,,,,,,,,,,,,,,
2005/6/8,,269.134,492.353,150.589,716.378,,,,,,,,,,,,,,
2005/6/9,,273.322,492.996,158.211,724.574,,,,,,,,,,,,,,
2005/6/10,,270.794,491.546,156.217,729.384,,,,,,,,,,,,,,
2005/6/13,,276.164,492.435,162.119,737.01,,,,,,,,,,,,,,
2005/6/14,,272.357,492.713,159.529,751.672,,,,,,,,,,,,,,
2005/6/15,,275.234,493.029,158.052,745.933,,,,,,,,,,,,,,
2005/6/16,,274.641,493.111,158.372,729.145,,,,,,,,,,,,,,
2005/6/17,,275.995,494.639,160.721,745.233,,,,,,,,,,,,,,
2005/6/20,,276.164,495.957,161.724,748.233,,,,,,,,,,,,,,
2005/6/21,,269.734,494.012,158.835,745.248,,,,,,,,,,,,,,
2005/6/22,,264.489,493.735,158.13,730.778,,,,,,,,,,,,,,
2005/6/23,,252.899,491.631,163.057,748.43,,,,,,,,,,,,,,
2005/6/24,,247.484,514.836,160.939,745.371,,,,,,,,,,,,,,
2005/6/27,,247.992,472.126,163.719,760.947,,,,,,,,,,,,,,
2005/6/28,,249.684,464.011,158.081,754.223,,,,,,,,,,,,,,
2005/6/29,,250.276,472.268,156.73,728.544,,,,,,,,,,,,,,
2005/6/30,,248.077,452.576,158.002,746.5,,,,,,,,,,,,,,
2005/7/1,,246.808,461.043,164.591,769.975,,,,,,,,,,,,,,
2005/7/5,,243.931,481.397,166.352,789.221,,,,,,,,,,,,,,
2005/7/6,,250.107,476.199,171.378,799.863,,,,,,,,,,,,,,
2005/7/7,,249.092,478.875,169.712,779.18,,,,,,,,,,,,,,
2005/7/8,,251.461,469.004,164.489,784.896,,,,,,,,,,,,,,
2005/7/11,,252.153,472.283,160.844,742.624,,,,,,,,,,,,,,
2005/7/12,,252.035,475.569,168.3,790.892,,,,,,,,,,,,,,
2005/7/13,,242.719,482.876,164.726,762.715,,,,,,,,,,,,,,
2005/7/14,,245.178,483.714,157.741,725.052,,,,,,,,,,,,,,
2005/7/15,,244.669,482.83,158.428,737.041,,,,,,,,,,,,,,
2005/7/18,,240.934,484.442,155.548,719.61,,,,,,,,,,,,,,
2005/7/19,,239.407,462.943,155.301,717.919,,,,,,,,,,,,,,
2005/7/20,,246.196,467.082,152.496,714.277,,,,,,,,,,,,,,
2005/7/21,,240.425,458.089,150.389,699.282,,,,,,,,,,,,,,
2005/7/22,,241.783,463.641,151.807,710.946,,,,,,,,,,,,,,
2005/7/25,,239.067,466.51,153.453,712.326,,,,,,,,,,,,,,
2005/7/26,,240.595,461.759,153.317,730.227,,,,,,,,,,,,,,
2005/7/27,,240.256,461.068,154.04,722.947,,,,,,,,,,,,,,
2005/7/28,,246.112,463.954,156.017,716.865,,,,,,,,,,,,,,
2005/7/29,,243.565,460.748,155.931,730.489,,,,,,,,,,,,,,
2005/8/1,,245.348,458.313,159.965,748.03,,,,,,,,,,,,,,
2005/8/2,,241.189,473.631,160.817,740.197,,,,,,,,,,,,,,
2005/8/3,,245.348,462.718,156.934,732.964,,,,,,,,,,,,,,
2005/8/4,,243.141,457.79,159.034,740.277,,,,,,,,,,,,,,
2005/8/5,,243.565,449.883,161.649,739.446,,,,,,,,,,,,,,
2005/8/8,,247.468,447.109,167.995,777.941,,,,,,,,,,,,,,
2005/8/9,,245.361,439.415,166.473,779.741,,,,,,,,,,,,,,
2005/8/10,,251.892,437.482,173.115,790.621,,,,,,,,,,,,,,
2005/8/11,,252.879,436.756,179.409,829.119,,,,,,,,,,,,,,
2005/8/12,,261.146,437.437,179.924,831.925,,,,,,,,,,,,,,
2005/8/15,,264.214,433.744,176.607,814.238,,,,,,,,,,,,,,
2005/8/16,,261.657,434.03,176.097,812.922,,,,,,,,,,,,,,
2005/8/17,,258.214,435.478,167.023,790.228,,,,,,,,,,,,,,
2005/8/18,,255.351,435.343,167.7,775.471,,,,,,,,,,,,,,
2005/8/19,,253.646,434.505,171.197,800.811,,,,,,,,,,,,,,
2005/8/22,,260.123,434.647,170.438,815.75,,,,,,,,,,,,,,
2005/8/23,,256.033,434.478,170.615,804.315,,,,,,,,,,,,,,
2005/8/24,,255.01,434.61,176.083,808.95,,,,,,,,,,,,,,
2005/8/25,,254.754,437.271,176.535,821.529,,,,,,,,,,,,,,
2005/8/26,,253.544,436.76,172.776,821.11,,,,,,,,,,,,,,
2005/8/30,,253.05,428.626,194.714,862.935,,,,,,,,,,,,,,
2005/8/31,,255.01,433.104,193.844,883.845,,,,,,,,,,,,,,
2005/9/1,,259.612,429.23,205.952,908.964,,,,,,,,,,,,,,
2005/9/2,,261.913,432.003,195.6,882.998,,,,,,,,,,,,,,
2005/9/6,,254.84,430.144,192.18,875.868,,,,,,,,,,,,,,
2005/9/7,,249.215,431.462,184.021,859.547,,,,,,,,,,,,,,
2005/9/8,,248.874,432.171,181.24,814.801,,,,,,,,,,,,,,
2005/9/9,,246.911,432.776,178.543,823.999,,,,,,,,,,,,,,
2005/9/12,,250.498,433.357,171.704,771.782,,,,,,,,,,,,,,
2005/9/13,,246.823,433.555,173.718,781.898,,,,,,,,,,,,,,
2005/9/14,,240.734,432.792,179.84,803.165,,,,,,,,,,,,,,
2005/9/15,,224.045,433.144,179.038,804.976,,,,,,,,,,,,,,
2005/9/16,,226.955,434.353,174.041,783.542,,,,,,,,,,,,,,
2005/9/19,,233.203,428.014,186.754,838.2,,,,,,,,,,,,,,
2005/9/20,,232.946,430.364,185.029,813.472,,,,,,,,,,,,,,
2005/9/21,,234.23,426.401,186.369,839.903,,,,,,,,,,,,,,
2005/9/22,,232.706,423.583,186.502,845.172,,,,,,,,,,,,,,
2005/9/23,,235.171,426.652,180.823,797.334,,,,,,,,,,,,,,
2005/9/26,,236.968,427.933,188.328,816.398,,,,,,,,,,,,,,
2005/9/27,,230.721,431.076,188.7,836.979,,,,,,,,,,,,,,
2005/9/28,,231.149,429.29,193.962,856.631,,,,,,,,,,,,,,
2005/9/29,,231.919,428.531,192.972,845.005,,,,,,,,,,,,,,
2005/9/30,,231.833,424.183,191.229,841.151,,,,,,,,,,,,,,
2005/10/3,,231.405,421.376,187.828,841.402,,,,,,,,,,,,,,
2005/10/4,,226.27,423.254,185.605,819.823,,,,,,,,,,,,,,
2005/10/5,,227.469,423.153,183.152,827.232,,,,,,,,,,,,,,
2005/10/6,,226.442,422.895,178.759,804.581,,,,,,,,,,,,,,
2005/10/7,,225.261,421.277,179.39,806.192,,,,,,,,,,,,,,
2005/10/11,,219.006,420.847,182.988,820.079,,,,,,,,,,,,,,
2005/10/12,,216.802,423.738,182.973,822.148,,,,,,,,,,,,,,
2005/10/13,,208.965,422.826,181.694,816.313,,,,,,,,,,,,,,
2005/10/14,,209.549,423.124,178.952,791.017,,,,,,,,,,,,,,
2005/10/17,,215.778,423.319,180.988,811.309,,,,,,,,,,,,,,
2005/10/18,,211.659,423.34,177.446,799.274,,,,,,,,,,,,,,
2005/10/19,,206.683,423.161,175.995,792.11,,,,,,,,,,,,,,
2005/10/20,,207.541,422.229,172.763,773.125,,,,,,,,,,,,,,
2005/10/21,,205.91,420.272,172.968,762.788,,,,,,,,,,,,,,
2005/10/24,,203.765,421.621,169.568,764.837,,,,,,,,,,,,,,
2005/10/25,,201.534,421.716,174.969,777.644,,,,,,,,,,,,,,
2005/10/26,,202.821,420.494,172.946,791.592,,,,,,,,,,,,,,
2005/10/27,,207.541,419.823,173.102,780.762,,,,,,,,,,,,,,
2005/10/28,,205.739,419.617,172.852,775.925,,,,,,,,,,,,,,
2005/10/31,,205.567,417.971,168.772,761.489,,,,,,,,,,,,,,
2005/11/1,,198.926,418.36,167.729,756.556,,,,,,,,,,,,,,
2005/11/2,,199.818,418.207,166.554,744.264,,,,,,,,,,,,,,
2005/11/3,,197.759,417.523,169.041,750.895,,,,,,,,,,,,,,
2005/11/4,,200.453,418.895,167.374,751.458,,,,,,,,,,,,,,
2005/11/7,,208.485,419.484,166.947,741.221,,,,,,,,,,,,,,
2005/11/8,,210.026,419.212,166.642,738.782,,,,,,,,,,,,,,
2005/11/9,,204.013,419.061,167.04,745.938,,,,,,,,,,,,,,
2005/11/10,,203.548,418.981,165.641,737.32,,,,,,,,,,,,,,
2005/11/14,,203.421,418.587,165.529,739.35,,,,,,,,,,,,,,
2005/11/15,,203.849,418.325,164.393,737.437,,,,,,,,,,,,,,
2005/11/16,,201.403,418.184,165.302,735.827,,,,,,,,,,,,,,
2005/11/17,,205.303,418.08,164.765,736.948,,,,,,,,,,,,,,
2005/11/18,,212.401,417.975,164.725,733.503,,,,,,,,,,,,,,
2005/11/21,,221.722,417.981,164.881,735.856,,,,,,,,,,,,,,
2005/11/22,,216.095,417.946,165.235,737.63,,,,,,,,,,,,,,
2005/11/23,,216.984,418.842,164.558,734.043,,,,,,,,,,,,,,
2005/11/25,,224.373,420.633,164.558,731.206,,,,,,,,,,,,,,
2005/11/28,,224.031,419.858,163.706,731.003,,,,,,,,,,,,,,
2005/11/29,,223.432,421.487,163.425,731.434,,,,,,,,,,,,,,
2005/11/30,,219.328,420.729,163.564,730.86,,,,,,,,,,,,,,
2005/12/1,,218.37,420.848,163.676,730.98,,,,,,,,,,,,,,
2005/12/2,,223.775,418.038,163.55,730.288,,,,,,,,,,,,,,
2005/12/5,,228.187,414.223,163.421,728.56,,,,,,,,,,,,,,
2005/12/6,,228.358,420.366,163.6,730.59,,,,,,,,,,,,,,
2005/12/7,,229.077,421.774,163.918,731.259,,,,,,,,,,,,,,
2005/12/8,,238.823,421.461,163.415,730.61,,,,,,,,,,,,,,
2005/12/9,,243.61,424.89,164.044,729.431,,,,,,,,,,,,,,
2005/12/12,,243.011,423.244,163.585,730.359,,,,,,,,,,,,,,
2005/12/13,,241.935,422.753,162.947,728.112,,,,,,,,,,,,,,
2005/12/14,,233.562,419.784,162.932,727.654,,,,,,,,,,,,,,
2005/12/15,,232.11,418.159,163.275,727.639,,,,,,,,,,,,,,
2005/12/16,,238.603,420.29,163.172,728.449,,,,,,,,,,,,,,
2005/12/19,,234.639,414.261,163.18,728.525,,,,,,,,,,,,,,
2005/12/20,,226.437,420.683,163.152,728.307,,,,,,,,,,,,,,
2005/12/21,,225.105,420.509,163.035,727.875,,,,,,,,,,,,,,
2005/12/22,,228.009,416.686,163.234,727.238,,,,,,,,,,,,,,
2005/12/23,,231.119,419.491,163.683,730.358,,,,,,,,,,,,,,
2005/12/28,,230.487,426.501,163.899,731.406,,,,,,,,,,,,,,
2005/12/29,,226.933,427.469,163.582,729.866,,,,,,,,,,,,,,
2005/12/30,,229.41,413.928,162.939,728.358,,,,,,,,,,,,,,
2006/1/3,,236.433,388.092,162.347,715.795,,,,,,,,,,,,,,
2006/1/4,,239.97,380.968,161.762,719.223,,,,,,,,,,,,,,
2006/1/5,,243.507,387.772,162.646,718.486,,,,,,,,,,,,,,
2006/1/6,,243.934,391.047,162.245,717.757,,,,,,,,,,,,,,
2006/1/9,,255.347,395.251,163.237,720.337,,,,,,,,,,,,,,
2006/1/10,,255.211,396.109,163.972,721.447,,,,,,,,,,,,,,
2006/1/11,,250.436,397.267,164.237,723.441,,,,,,,,,,,,,,
2006/1/12,,250.231,399.917,164.632,719.487,,,,,,,,,,,,,,
2006/1/13,,253.305,400.027,164.513,722.734,,,,,,,,,,,,,,
2006/1/17,,251.006,404.847,162.272,716.584,,,,,,,,,,,,,,
2006/1/18,,253.22,405.566,163.329,715.964,,,,,,,,,,,,,,
2006/1/19,,251.517,406.649,162.057,715.941,,,,,,,,,,,,,,
2006/1/20,,247.735,403.623,160.419,713.732,,,,,,,,,,,,,,
2006/1/23,,252.419,399.759,160.847,713.672,,,,,,,,,,,,,,
2006/1/24,,251.159,399.759,161.005,712.905,,,,,,,,,,,,,,
2006/1/25,,256.269,399.75,160.876,708.131,,,,,,,,,,,,,,
2006/1/26,,251.585,399.879,160.836,708.941,,,,,,,,,,,,,,
2006/1/27,,261.397,392.239,161.065,710.672,,,,,,,,,,,,,,
2006/1/30,,260.034,390.249,161.256,711.704,,,,,,,,,,,,,,
2006/1/31,,257.99,388.512,161.141,712.381,,,,,,,,,,,,,,
2006/2/1,,258.79,393.532,160.976,711.88,,,,,,,,,,,,,,
2006/2/2,,257.394,392.409,160.628,707.41,,,,,,,,,,,,,,
2006/2/3,,257.223,387.214,160.71,705.349,,,,,,,,,,,,,,
2006/2/6,,255.86,387.701,160.681,706.999,,,,,,,,,,,,,,
2006/2/7,,253.646,388.86,161.266,703.232,,,,,,,,,,,,,,
2006/2/8,,253.619,389.277,161.784,702.584,,,,,,,,,,,,,,
2006/2/9,,267.181,388.039,161.838,702.542,,,,,,,,,,,,,,
2006/2/10,,251.477,388.569,162.788,703.315,,,,,,,,,,,,,,
2006/2/13,,254.371,388.617,162.948,703.272,,,,,,,,,,,,,,
2006/2/14,,258.507,389.076,164.583,706.41,,,,,,,,,,,,,,
2006/2/15,,252.167,388.302,165.187,704.885,,,,,,,,,,,,,,
2006/2/16,,256.049,386.86,164.056,706.762,,,,,,,,,,,,,,
2006/2/17,,255.218,382.794,161.884,700.895,,,,,,,,,,,,,,
2006/2/21,,256.49,384.054,161.028,696.739,,,,,,,,,,,,,,
2006/2/22,,254.201,385.507,162.874,703.786,,,,,,,,,,,,,,
2006/2/23,,252.218,385.486,162.356,699.926,,,,,,,,,,,,,,
2006/2/24,,254.744,385.029,157.279,692.354,,,,,,,,,,,,,,
2006/2/27,,253.472,385.002,160.792,698.887,,,,,,,,,,,,,,
